user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate_flag,lifetime_revenue,user_value_band
u000659,2025-10-10,2,regular,web,6.0,1.0,2025-11-21 12:16:17,2025-11-21 12:16:17,0,6357.77,high
u000660,2025-10-22,2,regular,web,4.0,0.0,,,0,0.0,low
u000661,2025-12-26,2,regular,web,7.0,1.0,2025-12-18 05:15:03,2025-12-18 05:15:03,0,16795.41,high
u000662,2025-11-01,1,regular,web,2.0,0.0,,,0,0.0,low
u000663,2026-01-13,3,value,mobile,9.0,1.0,2025-11-22 06:41:29,2025-11-22 06:41:29,0,8762.86,high
u000664,2025-12-23,3,value,web,3.0,0.0,,,0,0.0,low
u000665,2025-08-07,2,value,web,2.0,0.0,,,0,0.0,low
u000666,2025-08-13,2,premium,mobile,2.0,0.0,,,0,0.0,low
u000667,2025-09-03,3,value,web,3.0,0.0,,,0,0.0,low
u000668,2025-09-13,3,premium,web,8.0,0.0,,,0,0.0,low
u000669,2025-10-17,2,value,web,0.0,0.0,,,0,0.0,low
u000670,2025-08-11,3,value,web,4.0,2.0,2025-11-11 21:48:04,2025-12-19 03:20:38,1,7177.89,high
u000671,2025-08-09,3,value,web,4.0,0.0,,,0,0.0,low
u000672,2025-09-11,3,value,mobile,3.0,0.0,,,0,0.0,low
u000673,2025-11-11,2,regular,web,4.0,1.0,2025-11-29 18:50:42,2025-11-29 18:50:42,0,5195.92,high
u000674,2025-11-14,1,regular,mobile,3.0,0.0,,,0,0.0,low
u000675,2026-01-14,1,value,web,3.0,0.0,,,0,0.0,low
u000676,2025-08-04,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000677,2025-09-13,2,regular,mobile,0.0,0.0,,,0,0.0,low
u000678,2026-01-12,2,premium,web,4.0,0.0,,,0,0.0,low
u000679,2025-11-15,2,premium,web,1.0,0.0,,,0,0.0,low
u000680,2025-10-25,2,regular,web,5.0,1.0,2026-01-10 14:53:30,2026-01-10 14:53:30,0,7590.09,high
u000681,2025-10-14,3,regular,mobile,2.0,0.0,,,0,0.0,low
u000682,2025-07-09,1,regular,mobile,2.0,0.0,,,0,0.0,low
u000683,2025-12-28,1,regular,web,4.0,1.0,2025-10-24 03:21:55,2025-10-24 03:21:55,0,5589.41,high
u000684,2025-11-01,3,regular,mobile,2.0,0.0,,,0,0.0,low
u000685,2025-10-21,3,value,web,3.0,1.0,2025-11-24 22:42:15,2025-11-24 22:42:15,0,3780.77,high
u000686,2025-10-14,3,regular,web,5.0,0.0,,,0,0.0,low
u000687,2025-09-13,3,premium,mobile,2.0,0.0,,,0,0.0,low
u000688,2025-08-15,3,value,web,3.0,0.0,,,0,0.0,low
u000689,2025-11-29,2,regular,web,4.0,0.0,,,0,0.0,low
u000690,2025-10-08,2,premium,mobile,2.0,0.0,,,0,0.0,low
u000691,2025-06-30,2,value,web,5.0,1.0,2025-12-28 18:50:26,2025-12-28 18:50:26,0,2759.32,high
u000692,2025-09-15,2,regular,mobile,2.0,1.0,2025-11-14 02:49:19,2025-11-14 02:49:19,0,2811.75,high
u000693,2026-01-04,3,premium,web,3.0,0.0,,,0,0.0,low
u000694,2025-09-09,2,premium,web,1.0,0.0,,,0,0.0,low
u000695,2025-09-18,2,value,web,3.0,0.0,,,0,0.0,low
u000696,2025-11-01,2,value,mobile,3.0,0.0,,,0,0.0,low
u000697,2025-12-08,1,regular,web,1.0,0.0,,,0,0.0,low
u000698,2025-11-10,1,value,web,3.0,0.0,,,0,0.0,low
u000699,2025-12-18,1,value,mobile,3.0,0.0,,,0,0.0,low
u000700,2025-07-17,3,value,mobile,5.0,0.0,,,0,0.0,low
u000701,2026-01-03,2,value,mobile,2.0,0.0,,,0,0.0,low
u000702,2025-12-30,3,regular,mobile,0.0,0.0,,,0,0.0,low
u000703,2025-10-10,2,regular,web,1.0,0.0,,,0,0.0,low
u000704,2025-11-01,1,regular,mobile,2.0,1.0,2025-11-04 06:59:40,2025-11-04 06:59:40,0,3417.09,high
u000705,2025-08-07,1,regular,mobile,1.0,0.0,,,0,0.0,low
u000706,2025-09-25,3,regular,mobile,3.0,0.0,,,0,0.0,low
u000707,2025-08-05,2,value,mobile,8.0,0.0,,,0,0.0,low
u000708,2025-06-28,3,value,web,5.0,0.0,,,0,0.0,low
u000709,2026-01-15,1,value,web,8.0,0.0,,,0,0.0,low
u000710,2025-08-16,2,value,mobile,3.0,0.0,,,0,0.0,low
u000711,2025-10-25,3,value,web,4.0,0.0,,,0,0.0,low
u000712,2025-08-25,1,value,web,5.0,0.0,,,0,0.0,low
u000713,2025-09-09,2,value,web,5.0,2.0,2025-12-17 04:51:03,2025-12-17 04:51:23,1,25597.75,high
u000714,2025-09-14,3,regular,mobile,1.0,0.0,,,0,0.0,low
u000715,2025-09-01,2,regular,mobile,5.0,0.0,,,0,0.0,low
u000716,2025-11-04,2,premium,mobile,1.0,0.0,,,0,0.0,low
u000717,2026-01-11,2,regular,mobile,3.0,0.0,,,0,0.0,low
u000718,2025-09-21,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000719,2026-01-13,3,value,mobile,2.0,1.0,2025-12-11 08:00:07,2025-12-11 08:00:07,0,2590.49,high
u000720,2025-11-10,3,regular,web,0.0,0.0,,,0,0.0,low
u000721,2025-10-28,2,value,mobile,3.0,0.0,,,0,0.0,low
u000722,2025-08-12,3,regular,web,3.0,0.0,,,0,0.0,low
u000723,2025-07-06,1,regular,web,4.0,0.0,,,0,0.0,low
u000724,2025-12-19,1,regular,web,4.0,1.0,2026-01-11 04:06:52,2026-01-11 04:06:52,0,1213.31,high
u000725,2025-10-21,2,value,mobile,1.0,0.0,,,0,0.0,low
u000726,2025-09-18,3,regular,mobile,4.0,0.0,,,0,0.0,low
u000727,2025-12-10,1,regular,mobile,6.0,1.0,2025-10-25 16:06:22,2025-10-25 16:06:22,0,5663.5,high
u000728,2025-08-27,1,regular,mobile,2.0,0.0,,,0,0.0,low
u000729,2025-12-05,2,regular,mobile,4.0,0.0,,,0,0.0,low
u000730,2025-08-31,3,regular,web,3.0,0.0,,,0,0.0,low
u000731,2026-01-02,1,value,mobile,1.0,1.0,2025-11-28 14:04:43,2025-11-28 14:04:43,0,12339.29,high
u000732,2025-08-18,2,regular,mobile,4.0,1.0,2025-11-10 03:30:57,2025-11-10 03:30:57,0,8216.83,high
u000733,2025-07-22,3,regular,mobile,1.0,0.0,,,0,0.0,low
u000734,2025-11-17,2,value,web,0.0,0.0,,,0,0.0,low
u000735,2025-07-27,1,value,web,3.0,0.0,,,0,0.0,low
u000736,2026-01-08,1,premium,mobile,3.0,0.0,,,0,0.0,low
u000737,2025-11-08,2,regular,web,2.0,0.0,,,0,0.0,low
u000738,2025-08-10,2,regular,web,4.0,2.0,2025-11-21 06:25:05,2025-12-08 19:10:16,1,19818.39,high
u000739,2025-08-06,3,regular,web,6.0,1.0,2026-01-12 14:51:51,2026-01-12 14:51:51,0,4095.09,high
u000740,2026-01-03,2,regular,web,4.0,1.0,2025-12-06 02:22:14,2025-12-06 02:22:14,0,1885.61,high
u000741,2025-10-29,2,regular,web,5.0,1.0,2025-11-28 21:40:15,2025-11-28 21:40:15,0,14919.19,high
u000742,2025-12-28,3,value,mobile,4.0,1.0,2025-11-12 20:34:27,2025-11-12 20:34:27,0,7089.88,high
u000743,2025-07-16,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000744,2026-01-03,2,regular,mobile,8.0,0.0,,,0,0.0,low
u000745,2025-10-10,3,value,web,3.0,0.0,,,0,0.0,low
u000746,2025-11-10,1,regular,web,6.0,1.0,2025-12-15 22:29:17,2025-12-15 22:29:17,0,7289.84,high
u000747,2025-09-09,3,value,web,4.0,0.0,,,0,0.0,low
u000748,2025-07-05,3,regular,web,5.0,1.0,2025-12-23 20:56:50,2025-12-23 20:56:50,0,7695.28,high
u000749,2026-01-10,1,regular,web,3.0,1.0,2025-11-12 10:51:02,2025-11-12 10:51:02,0,7249.5,high
u000750,2026-01-18,2,regular,mobile,3.0,0.0,,,0,0.0,low
u000751,2025-09-07,1,regular,mobile,4.0,0.0,,,0,0.0,low
u000752,2026-01-07,1,premium,web,4.0,0.0,,,0,0.0,low
u000753,2025-07-28,2,regular,web,5.0,1.0,2025-12-31 21:33:52,2025-12-31 21:33:52,0,7070.31,high
u000754,2025-07-25,2,regular,web,3.0,0.0,,,0,0.0,low
u000755,2025-07-08,3,regular,web,1.0,0.0,,,0,0.0,low
u000756,2025-09-13,3,value,web,4.0,0.0,,,0,0.0,low
u000757,2025-07-04,3,value,web,1.0,0.0,,,0,0.0,low
u000758,2025-09-14,2,regular,web,4.0,1.0,2025-11-04 14:19:05,2025-11-04 14:19:05,0,7839.78,high
u000759,2025-07-22,2,value,web,4.0,0.0,,,0,0.0,low
u000760,2025-11-23,2,regular,mobile,1.0,0.0,,,0,0.0,low
u000761,2025-12-15,1,regular,web,2.0,0.0,,,0,0.0,low
u000762,2025-11-14,3,regular,web,2.0,0.0,,,0,0.0,low
u000763,2025-08-04,2,value,web,6.0,0.0,,,0,0.0,low
u000764,2025-12-01,1,regular,web,1.0,0.0,,,0,0.0,low
u000765,2025-08-14,3,regular,mobile,2.0,1.0,2025-12-22 04:54:50,2025-12-22 04:54:50,0,10667.23,high
u000766,2025-11-29,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000767,2025-10-20,1,value,mobile,5.0,1.0,2025-11-16 07:36:48,2025-11-16 07:36:48,0,6437.47,high
u000768,2025-09-08,1,regular,mobile,3.0,1.0,2025-10-25 19:35:25,2025-10-25 19:35:25,0,6281.05,high
u000769,2025-07-10,2,value,web,1.0,0.0,,,0,0.0,low
u000770,2025-12-14,3,regular,web,4.0,1.0,2025-12-10 04:11:58,2025-12-10 04:11:58,0,3618.85,high
u000771,2026-01-06,1,value,web,2.0,0.0,,,0,0.0,low
u000772,2025-11-10,3,premium,web,3.0,0.0,,,0,0.0,low
u000773,2026-01-11,3,value,mobile,3.0,0.0,,,0,0.0,low
u000774,2026-01-05,3,regular,web,3.0,0.0,,,0,0.0,low
u000775,2025-08-03,1,value,web,6.0,1.0,2025-12-20 18:54:53,2025-12-20 18:54:53,0,7736.67,high
u000776,2025-11-23,1,regular,web,3.0,1.0,2025-12-08 01:20:48,2025-12-08 01:20:48,0,6307.16,high
u000777,2025-09-04,3,regular,web,3.0,0.0,,,0,0.0,low
u000778,2025-10-03,2,regular,mobile,7.0,0.0,,,0,0.0,low
u000779,2025-07-26,2,value,web,0.0,0.0,,,0,0.0,low
u000780,2026-01-14,3,value,web,5.0,1.0,2026-01-07 19:11:51,2026-01-07 19:11:51,0,7488.56,high
u000781,2025-11-22,1,value,web,2.0,0.0,,,0,0.0,low
u000782,2025-08-18,3,premium,mobile,3.0,0.0,,,0,0.0,low
u000783,2025-09-09,3,regular,web,2.0,0.0,,,0,0.0,low
u000784,2025-09-20,3,value,mobile,8.0,1.0,2025-12-19 01:21:03,2025-12-19 01:21:03,0,8092.77,high
u000785,2025-11-27,2,premium,web,4.0,0.0,,,0,0.0,low
u000786,2026-01-03,3,value,web,4.0,1.0,2025-12-23 21:36:09,2025-12-23 21:36:09,0,5688.28,high
u000787,2025-08-29,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000788,2025-09-30,3,regular,web,3.0,0.0,,,0,0.0,low
u000789,2025-10-26,3,premium,web,4.0,1.0,2026-01-15 19:01:18,2026-01-15 19:01:18,0,1033.15,high
u000790,2025-09-14,3,regular,mobile,2.0,0.0,,,0,0.0,low
u000791,2025-10-07,2,regular,web,0.0,0.0,,,0,0.0,low
u000792,2025-07-15,1,premium,web,3.0,0.0,,,0,0.0,low
u000793,2025-07-28,1,value,mobile,2.0,0.0,,,0,0.0,low
u000794,2025-09-15,2,premium,web,7.0,1.0,2026-01-07 05:42:11,2026-01-07 05:42:11,0,4474.05,high
u000795,2026-01-01,2,regular,web,0.0,0.0,,,0,0.0,low
u000796,2025-09-04,2,premium,web,7.0,1.0,2026-01-17 00:42:13,2026-01-17 00:42:13,0,3255.34,high
u000797,2025-08-14,2,value,mobile,6.0,2.0,2025-11-22 21:36:59,2025-12-23 01:14:43,1,20616.260000000002,high
u000798,2025-11-26,3,value,web,3.0,3.0,2025-11-01 18:44:02,2025-12-12 15:53:11,1,14520.599999999999,high
u000799,2026-01-08,3,regular,web,5.0,1.0,2025-10-29 10:11:41,2025-10-29 10:11:41,0,13352.15,high
u000800,2025-09-27,1,regular,mobile,4.0,0.0,,,0,0.0,low
u000801,2025-06-25,3,regular,mobile,3.0,1.0,2025-10-31 06:49:16,2025-10-31 06:49:16,0,3028.3,high
u000802,2025-11-14,2,premium,mobile,1.0,0.0,,,0,0.0,low
u000803,2025-09-18,2,regular,web,4.0,0.0,,,0,0.0,low
u000804,2025-11-11,1,value,web,3.0,0.0,,,0,0.0,low
u000805,2025-08-20,3,regular,web,2.0,0.0,,,0,0.0,low
u000806,2025-06-23,3,value,mobile,2.0,0.0,,,0,0.0,low
u000807,2025-09-03,3,value,web,4.0,0.0,,,0,0.0,low
u000808,2025-11-18,3,value,mobile,1.0,0.0,,,0,0.0,low
u000809,2025-09-13,3,regular,web,2.0,0.0,,,0,0.0,low
u000810,2025-08-08,2,regular,mobile,1.0,0.0,,,0,0.0,low
u000811,2025-09-28,2,regular,mobile,4.0,0.0,,,0,0.0,low
u000812,2025-11-28,2,regular,web,3.0,0.0,,,0,0.0,low
u000813,2025-07-18,3,regular,mobile,2.0,0.0,,,0,0.0,low
u000814,2025-11-15,1,regular,mobile,5.0,0.0,,,0,0.0,low
u000815,2025-11-10,2,premium,web,1.0,0.0,,,0,0.0,low
u000816,2025-09-09,3,regular,web,4.0,2.0,2025-12-09 17:08:41,2026-01-14 22:12:19,1,15354.4,high
u000817,2026-01-13,2,regular,mobile,4.0,0.0,,,0,0.0,low
u000818,2025-12-28,3,regular,web,1.0,0.0,,,0,0.0,low
u000819,2025-08-28,2,regular,web,8.0,0.0,,,0,0.0,low
u000820,2025-06-29,3,premium,web,2.0,0.0,,,0,0.0,low
u000821,2025-08-27,3,regular,mobile,3.0,0.0,,,0,0.0,low
u000822,2025-08-05,2,regular,web,3.0,0.0,,,0,0.0,low
u000823,2025-10-16,3,value,mobile,2.0,0.0,,,0,0.0,low
u000824,2026-01-02,2,regular,web,5.0,0.0,,,0,0.0,low
u000825,2025-12-23,2,regular,web,2.0,0.0,,,0,0.0,low
u000826,2025-08-26,2,regular,mobile,4.0,1.0,2025-11-14 07:49:52,2025-11-14 07:49:52,0,5210.64,high
u000827,2025-09-21,3,regular,web,6.0,0.0,,,0,0.0,low
u000828,2025-07-01,1,value,web,5.0,1.0,2025-10-30 08:45:06,2025-10-30 08:45:06,0,4552.05,high
u000829,2025-10-15,1,premium,web,1.0,0.0,,,0,0.0,low
u000830,2025-07-06,3,value,mobile,3.0,0.0,,,0,0.0,low
u000831,2026-01-06,2,premium,web,2.0,1.0,2025-12-14 02:07:59,2025-12-14 02:07:59,0,8200.0,high
u000832,2025-12-22,2,value,web,2.0,0.0,,,0,0.0,low
u000833,2025-08-07,1,regular,web,2.0,0.0,,,0,0.0,low
u000834,2025-11-17,2,regular,web,6.0,0.0,,,0,0.0,low
u000835,2025-10-20,3,regular,web,2.0,0.0,,,0,0.0,low
u000836,2025-12-08,1,value,web,1.0,0.0,,,0,0.0,low
u000837,2025-10-01,2,premium,web,4.0,0.0,,,0,0.0,low
u000838,2025-08-02,3,regular,web,3.0,0.0,,,0,0.0,low
u000839,2025-11-04,1,regular,mobile,1.0,0.0,,,0,0.0,low
u000840,2025-07-10,3,regular,mobile,5.0,0.0,,,0,0.0,low
u000841,2025-10-24,2,value,web,4.0,0.0,,,0,0.0,low
u000842,2025-08-07,3,regular,web,4.0,0.0,,,0,0.0,low
u000843,2025-11-14,3,value,web,3.0,0.0,,,0,0.0,low
u000844,2025-12-14,3,value,mobile,1.0,0.0,,,0,0.0,low
u000845,2025-07-16,1,regular,web,3.0,0.0,,,0,0.0,low
u000846,2025-09-15,2,regular,web,3.0,1.0,2025-12-04 04:42:27,2025-12-04 04:42:27,0,2562.23,high
u000847,2025-11-24,3,value,web,4.0,0.0,,,0,0.0,low
u000848,2025-07-27,1,value,web,3.0,0.0,,,0,0.0,low
u000849,2025-10-20,1,value,web,3.0,0.0,,,0,0.0,low
u000850,2025-11-11,1,value,web,4.0,0.0,,,0,0.0,low
u000851,2025-09-05,3,regular,mobile,1.0,0.0,,,0,0.0,low
u000852,2025-12-15,3,value,mobile,1.0,0.0,,,0,0.0,low
u000853,2025-10-08,2,premium,mobile,2.0,1.0,2025-11-27 11:31:37,2025-11-27 11:31:37,0,4722.98,high
u000854,2025-11-02,3,value,mobile,1.0,0.0,,,0,0.0,low
u000855,2025-07-23,2,value,web,4.0,0.0,,,0,0.0,low
u000856,2025-06-28,2,premium,mobile,3.0,1.0,2025-10-24 16:50:38,2025-10-24 16:50:38,0,8599.84,high
u000857,2025-07-04,2,value,mobile,1.0,0.0,,,0,0.0,low
u000858,2025-12-30,2,regular,mobile,1.0,0.0,,,0,0.0,low
u000859,2025-12-25,1,premium,mobile,3.0,0.0,,,0,0.0,low
u000860,2025-12-10,3,premium,web,2.0,0.0,,,0,0.0,low
u000861,2025-08-04,3,regular,web,1.0,0.0,,,0,0.0,low
u000862,2025-10-11,2,value,web,2.0,0.0,,,0,0.0,low
u000863,2025-12-07,2,regular,web,6.0,0.0,,,0,0.0,low
u000864,2025-11-12,1,premium,web,4.0,0.0,,,0,0.0,low
u000865,2025-07-17,3,premium,web,2.0,0.0,,,0,0.0,low
u000866,2025-12-28,3,value,web,5.0,0.0,,,0,0.0,low
u000867,2025-07-27,3,regular,mobile,7.0,0.0,,,0,0.0,low
u000868,2025-07-29,2,value,mobile,3.0,0.0,,,0,0.0,low
u000869,2025-12-29,1,value,mobile,5.0,0.0,,,0,0.0,low
u000870,2025-10-03,1,regular,web,2.0,0.0,,,0,0.0,low
u000871,2025-09-09,1,value,mobile,3.0,1.0,2025-12-30 09:41:32,2025-12-30 09:41:32,0,1902.33,high
u000872,2025-10-17,1,value,mobile,1.0,0.0,,,0,0.0,low
u000873,2026-01-15,1,value,mobile,4.0,0.0,,,0,0.0,low
u000874,2025-07-18,3,regular,mobile,2.0,0.0,,,0,0.0,low
u000875,2025-11-29,1,value,web,3.0,0.0,,,0,0.0,low
u000876,2025-09-01,1,regular,web,4.0,1.0,2025-10-29 03:45:19,2025-10-29 03:45:19,0,3894.89,high
u000877,2025-07-18,3,value,mobile,2.0,0.0,,,0,0.0,low
u000878,2025-09-20,2,premium,mobile,3.0,0.0,,,0,0.0,low
u000879,2025-10-16,3,value,web,3.0,0.0,,,0,0.0,low
u000880,2025-08-05,2,regular,web,5.0,0.0,,,0,0.0,low
u000881,2025-09-16,3,value,web,3.0,0.0,,,0,0.0,low
u000882,2025-11-03,2,value,web,5.0,0.0,,,0,0.0,low
u000883,2025-10-22,2,value,mobile,2.0,0.0,,,0,0.0,low
u000884,2025-11-22,3,value,mobile,2.0,0.0,,,0,0.0,low
u000885,2025-12-16,2,value,web,4.0,0.0,,,0,0.0,low
u000886,2025-09-17,2,regular,web,5.0,0.0,,,0,0.0,low
u000887,2025-09-20,2,regular,web,4.0,1.0,2025-12-24 20:47:30,2025-12-24 20:47:30,0,2710.42,high
u000888,2025-10-05,1,value,web,2.0,1.0,2025-12-17 07:11:17,2025-12-17 07:11:17,0,1847.89,high
u000889,2025-10-20,3,regular,web,5.0,0.0,,,0,0.0,low
u000890,2025-07-16,2,regular,mobile,1.0,0.0,,,0,0.0,low
u000891,2025-08-28,1,value,mobile,4.0,1.0,2025-12-11 14:31:30,2025-12-11 14:31:30,0,11887.53,high
u000892,2025-07-29,1,regular,web,6.0,0.0,,,0,0.0,low
u000893,2025-09-12,3,value,mobile,2.0,0.0,,,0,0.0,low
u000894,2026-01-13,2,value,mobile,5.0,0.0,,,0,0.0,low
u000895,2025-10-23,2,regular,web,6.0,0.0,,,0,0.0,low
u000896,2025-09-21,3,premium,mobile,4.0,1.0,2025-11-14 10:07:24,2025-11-14 10:07:24,0,12207.85,high
u000897,2025-10-20,1,premium,mobile,6.0,1.0,2025-12-28 05:33:46,2025-12-28 05:33:46,0,9297.36,high
u000898,2025-11-10,3,premium,mobile,4.0,1.0,2025-11-18 02:00:40,2025-11-18 02:00:40,0,7827.21,high
u000899,2025-09-22,2,regular,web,3.0,1.0,2026-01-11 12:40:27,2026-01-11 12:40:27,0,4367.9,high
u000900,2025-09-25,1,value,web,6.0,1.0,2025-10-25 19:37:15,2025-10-25 19:37:15,0,7887.78,high
u000901,2025-11-17,2,value,web,2.0,0.0,,,0,0.0,low
u000902,2025-07-06,3,value,web,5.0,0.0,,,0,0.0,low
u000903,2025-10-14,2,value,web,2.0,0.0,,,0,0.0,low
u000904,2025-10-16,2,value,mobile,2.0,0.0,,,0,0.0,low
u000905,2025-11-29,2,regular,web,4.0,0.0,,,0,0.0,low
u000906,2026-01-15,2,value,web,4.0,0.0,,,0,0.0,low
u000907,2025-12-07,2,value,mobile,5.0,0.0,,,0,0.0,low
u000908,2025-10-07,2,regular,web,4.0,1.0,2025-12-17 08:38:28,2025-12-17 08:38:28,0,9173.96,high
u000909,2025-07-29,2,regular,web,5.0,0.0,,,0,0.0,low
u000910,2025-10-24,1,premium,mobile,1.0,0.0,,,0,0.0,low
u000911,2025-12-15,2,value,web,4.0,0.0,,,0,0.0,low
u000912,2026-01-05,2,regular,web,1.0,0.0,,,0,0.0,low
u000913,2025-12-13,2,value,mobile,4.0,0.0,,,0,0.0,low
u000914,2025-08-02,1,regular,web,1.0,0.0,,,0,0.0,low
u000915,2025-11-20,2,value,web,3.0,0.0,,,0,0.0,low
u000916,2025-12-25,2,value,web,4.0,1.0,2025-12-02 09:40:14,2025-12-02 09:40:14,0,1469.77,high
u000917,2025-11-13,1,regular,mobile,5.0,0.0,,,0,0.0,low
u000918,2025-11-14,1,value,web,3.0,0.0,,,0,0.0,low
u000919,2025-10-06,2,value,mobile,4.0,0.0,,,0,0.0,low
u000920,2025-11-04,3,premium,web,2.0,0.0,,,0,0.0,low
u000921,2025-08-24,1,value,mobile,3.0,0.0,,,0,0.0,low
u000922,2025-07-12,3,regular,web,2.0,0.0,,,0,0.0,low
u000923,2025-12-14,2,regular,web,3.0,0.0,,,0,0.0,low
u000924,2026-01-07,3,value,web,4.0,0.0,,,0,0.0,low
u000925,2025-12-20,2,regular,mobile,1.0,0.0,,,0,0.0,low
u000926,2025-09-01,2,value,web,2.0,0.0,,,0,0.0,low
u000927,2025-07-13,2,regular,web,1.0,0.0,,,0,0.0,low
u000928,2025-08-21,3,value,web,5.0,0.0,,,0,0.0,low
u000929,2025-12-17,2,value,web,1.0,0.0,,,0,0.0,low
u000930,2025-11-08,2,value,mobile,2.0,0.0,,,0,0.0,low
u000931,2026-01-12,2,premium,web,3.0,0.0,,,0,0.0,low
u000932,2025-09-03,3,regular,web,1.0,0.0,,,0,0.0,low
u000933,2025-10-17,1,premium,web,3.0,1.0,2025-12-13 09:52:21,2025-12-13 09:52:21,0,9463.53,high
u000934,2025-12-06,2,regular,web,1.0,0.0,,,0,0.0,low
u000935,2025-08-11,2,regular,web,1.0,0.0,,,0,0.0,low
u000936,2026-01-11,3,regular,web,3.0,0.0,,,0,0.0,low
u000937,2025-10-25,2,premium,web,2.0,0.0,,,0,0.0,low
u000938,2025-06-25,2,regular,mobile,1.0,1.0,2025-11-06 14:05:58,2025-11-06 14:05:58,0,14296.77,high
u000939,2025-06-28,3,regular,web,4.0,0.0,,,0,0.0,low
u000940,2025-12-25,2,regular,mobile,1.0,0.0,,,0,0.0,low
u000941,2025-11-05,1,regular,web,4.0,0.0,,,0,0.0,low
u000942,2025-11-30,1,value,web,1.0,0.0,,,0,0.0,low
u000943,2025-12-05,1,regular,web,4.0,1.0,2025-12-28 16:52:17,2025-12-28 16:52:17,0,9700.77,high
u000944,2025-09-19,1,value,web,9.0,3.0,2025-11-09 12:23:41,2026-01-19 05:57:53,1,23450.54,high
u000945,2025-12-08,2,regular,mobile,4.0,0.0,,,0,0.0,low
u000946,2026-01-06,3,regular,mobile,1.0,0.0,,,0,0.0,low
u000947,2025-07-29,3,regular,mobile,4.0,0.0,,,0,0.0,low
u000948,2025-11-30,1,regular,mobile,3.0,0.0,,,0,0.0,low
u000949,2025-08-27,2,regular,web,2.0,0.0,,,0,0.0,low
u000950,2025-08-29,1,value,web,1.0,0.0,,,0,0.0,low
u000951,2025-09-18,3,premium,mobile,3.0,1.0,2025-11-02 16:15:24,2025-11-02 16:15:24,0,13947.37,high
u000952,2025-12-21,1,regular,web,2.0,0.0,,,0,0.0,low
u000953,2025-06-28,2,value,web,3.0,0.0,,,0,0.0,low
u000954,2025-09-22,2,value,mobile,3.0,0.0,,,0,0.0,low
u000955,2025-11-13,2,value,mobile,4.0,1.0,2025-12-26 16:40:31,2025-12-26 16:40:31,0,7830.04,high
u000956,2025-07-16,2,regular,mobile,3.0,1.0,2025-11-30 21:41:20,2025-11-30 21:41:20,0,6937.31,high
u000957,2025-12-06,3,regular,web,6.0,1.0,2026-01-19 09:43:20,2026-01-19 09:43:20,0,10627.21,high
u000958,2026-01-07,1,premium,mobile,6.0,1.0,2025-12-09 17:12:47,2025-12-09 17:12:47,0,9111.92,high
u000959,2025-07-12,3,regular,web,7.0,0.0,,,0,0.0,low
u000960,2025-07-25,2,regular,web,2.0,0.0,,,0,0.0,low
u000961,2026-01-14,3,regular,web,1.0,0.0,,,0,0.0,low
u000962,2025-08-03,3,regular,mobile,4.0,1.0,2026-01-10 05:24:03,2026-01-10 05:24:03,0,11456.85,high
u000963,2025-07-10,3,regular,mobile,3.0,0.0,,,0,0.0,low
u000964,2026-01-09,1,value,mobile,3.0,0.0,,,0,0.0,low
u000965,2025-12-27,2,premium,web,3.0,0.0,,,0,0.0,low
u000966,2025-11-08,2,regular,web,4.0,1.0,2025-12-02 14:51:48,2025-12-02 14:51:48,0,3768.43,high
u000967,2025-10-17,2,regular,web,6.0,1.0,2025-12-14 01:58:09,2025-12-14 01:58:09,0,10745.41,high
u000968,2026-01-02,2,premium,mobile,0.0,0.0,,,0,0.0,low
u000969,2025-11-08,3,regular,web,4.0,1.0,2025-11-01 18:56:57,2025-11-01 18:56:57,0,2169.43,high
u000970,2025-11-08,3,value,web,7.0,1.0,2025-12-17 00:16:57,2025-12-17 00:16:57,0,9986.57,high
u000971,2025-12-17,2,regular,mobile,3.0,0.0,,,0,0.0,low
u000972,2025-11-07,2,value,web,5.0,0.0,,,0,0.0,low
u000973,2025-10-07,3,regular,mobile,2.0,0.0,,,0,0.0,low
u000974,2025-09-13,3,value,web,4.0,0.0,,,0,0.0,low
u000975,2025-10-07,1,regular,mobile,2.0,0.0,,,0,0.0,low
u000976,2025-10-11,2,premium,web,2.0,0.0,,,0,0.0,low
u000977,2025-09-07,3,value,web,2.0,0.0,,,0,0.0,low
u000978,2025-09-25,2,regular,web,8.0,1.0,2025-12-11 16:52:14,2025-12-11 16:52:14,0,8269.67,high
u000979,2025-12-08,2,regular,web,1.0,0.0,,,0,0.0,low
u000980,2025-09-18,3,regular,mobile,4.0,0.0,,,0,0.0,low
u000981,2025-06-28,3,value,web,3.0,0.0,,,0,0.0,low
u000982,2025-08-21,3,value,web,6.0,0.0,,,0,0.0,low
u000983,2025-08-11,3,regular,mobile,8.0,0.0,,,0,0.0,low
u000984,2025-12-07,2,regular,web,2.0,0.0,,,0,0.0,low
u000985,2025-09-25,2,regular,mobile,2.0,0.0,,,0,0.0,low
u000986,2025-08-21,2,value,mobile,7.0,0.0,,,0,0.0,low
