session_id,user_id,start_ts,device,channel,campaign_id,variant,is_new_user,add_to_cart,begin_checkout,landing_view,payment_attempt,product_view,purchase,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,session_duration_sec
s0004087,u000560,2025-12-13 22:15:08,web,search,c008,a,1,,,2025-12-13 22:15:49,,2025-12-13 22:17:20,,1,0,0,0,0,,,,91.0
s0004088,u001501,2025-11-26 10:22:40,web,organic,c025,a,0,,,2025-11-26 10:24:17,,,,0,0,0,0,0,,,,0.0
s0004089,u001134,2026-01-18 03:53:09,mobile,organic,c030,,0,,,2026-01-18 03:53:24,,2026-01-18 03:54:19,,1,0,0,0,0,,,,55.0
s0004090,u000974,2025-12-25 08:45:57,web,search,c016,,0,,,2025-12-25 08:47:36,,2025-12-25 08:49:05,,1,0,0,0,0,,,,89.0
s0004091,u000782,2025-10-22 09:22:39,web,search,c016,b,0,,,2025-10-22 09:23:06,,,,0,0,0,0,0,,,,0.0
s0004092,u001703,2026-01-04 23:50:23,web,referral,c032,a,0,2026-01-04 23:53:53,2026-01-04 23:54:38,2026-01-04 23:51:53,2026-01-04 23:55:14,2026-01-04 23:52:52,2026-01-04 23:55:36,1,1,1,1,1,61.0,106.0,164.0,223.0
s0004093,u001025,2025-12-23 17:26:39,web,organic,c008,b,0,2025-12-23 17:30:59,2025-12-23 17:32:09,2025-12-23 17:27:44,2025-12-23 17:33:30,2025-12-23 17:29:16,2025-12-23 17:35:05,1,1,1,1,1,103.0,173.0,349.0,441.0
s0004094,u000676,2025-12-10 22:15:06,web,email,c040,a,0,,,2025-12-10 22:15:26,,,,0,0,0,0,0,,,,0.0
s0004095,u000845,2025-11-11 16:36:49,mobile,organic,c017,,0,,,2025-11-11 16:38:35,,2025-11-11 16:40:32,,1,0,0,0,0,,,,117.0
s0004096,u001066,2025-11-03 21:06:00,mobile,paid_social,c021,,0,,,2025-11-03 21:07:54,,,,0,0,0,0,0,,,,0.0
s0004097,,2025-12-16 23:55:09,mobile,organic,c024,,0,,,2025-12-16 23:56:37,,2025-12-16 23:57:35,,1,0,0,0,0,,,,58.0
s0004098,u002179,2025-11-30 00:50:49,web,search,c019,a,1,,,2025-11-30 00:51:02,,2025-11-30 00:51:09,,1,0,0,0,0,,,,7.0
s0004099,u000750,2026-01-06 23:40:33,web,search,c002,b,1,2026-01-06 23:44:55,,2026-01-06 23:42:18,,2026-01-06 23:44:05,,1,1,0,0,0,50.0,,,157.0
s0004100,u000394,2025-11-14 01:18:11,mobile,paid_social,c029,,0,,,2025-11-14 01:19:10,,,,0,0,0,0,0,,,,0.0
s0004101,u002152,2025-12-17 19:37:09,web,organic,c036,a,1,,,2025-12-17 19:37:27,,2025-12-17 19:38:25,,1,0,0,0,0,,,,58.0
s0004102,u000326,2025-11-12 20:04:37,web,search,c031,b,1,,,2025-11-12 20:04:56,,2025-11-12 20:06:12,,1,0,0,0,0,,,,76.0
s0004103,u001989,2025-12-17 17:01:15,mobile,search,c028,,0,,,2025-12-17 17:01:27,,2025-12-17 17:02:10,,1,0,0,0,0,,,,43.0
s0004104,u000313,2025-10-25 19:00:02,web,paid_social,c003,b,1,,,2025-10-25 19:00:20,,2025-10-25 19:02:10,,1,0,0,0,0,,,,110.0
s0004105,,2025-11-25 16:39:51,web,organic,c032,,0,,,2025-11-25 16:41:44,,,,0,0,0,0,0,,,,0.0
s0004106,u002196,2025-11-05 23:34:37,web,organic,c018,b,0,,,2025-11-05 23:36:05,,,,0,0,0,0,0,,,,0.0
s0004107,u000365,2025-12-14 23:23:36,mobile,paid_social,c013,,0,2025-12-14 23:27:09,,2025-12-14 23:24:39,,2025-12-14 23:25:48,,1,1,0,0,0,81.0,,,150.0
s0004108,u000352,2025-11-18 22:42:31,web,search,c020,a,0,,,2025-11-18 22:43:41,,2025-11-18 22:44:13,,1,0,0,0,0,,,,32.0
s0004109,u001341,2025-12-29 21:05:11,mobile,organic,c010,,0,,,2025-12-29 21:06:09,,2025-12-29 21:07:34,,1,0,0,0,0,,,,85.0
s0004110,u000419,2025-10-31 18:05:59,mobile,organic,c013,,0,,,2025-10-31 18:07:42,,,,0,0,0,0,0,,,,0.0
s0004111,u000054,2025-12-10 11:59:46,mobile,paid_social,c033,,0,,,2025-12-10 12:01:25,,2025-12-10 12:01:44,,1,0,0,0,0,,,,19.0
s0004112,,2025-12-13 20:55:13,web,referral,c031,,0,,,2025-12-13 20:55:44,,2025-12-13 20:56:27,,1,0,0,0,0,,,,43.0
s0004113,u002111,2025-10-23 10:19:15,web,paid_social,c023,a,0,,,2025-10-23 10:19:59,,2025-10-23 10:20:17,,1,0,0,0,0,,,,18.0
s0004114,u001671,2025-10-24 16:18:19,mobile,email,c036,,1,,,2025-10-24 16:19:01,,,,0,0,0,0,0,,,,0.0
s0004115,,2025-11-18 04:22:29,mobile,paid_social,c007,,0,,,2025-11-18 04:23:20,,2025-11-18 04:24:02,,1,0,0,0,0,,,,42.0
s0004116,u001160,2025-12-15 06:10:44,web,search,c034,b,1,,,2025-12-15 06:11:40,,2025-12-15 06:11:51,,1,0,0,0,0,,,,11.0
s0004117,,2026-01-16 01:51:24,web,referral,c020,,0,,,2026-01-16 01:53:04,,,,0,0,0,0,0,,,,0.0
s0004118,u002162,2025-10-29 14:40:06,mobile,organic,c026,,1,2025-10-29 14:43:03,,2025-10-29 14:41:20,,2025-10-29 14:42:12,,1,1,0,0,0,51.0,,,103.0
s0004119,,2025-12-23 17:24:27,mobile,email,c034,,0,,,2025-12-23 17:24:49,,2025-12-23 17:25:41,,1,0,0,0,0,,,,52.0
s0004120,u000086,2025-12-22 18:50:34,mobile,organic,c032,,0,,,2025-12-22 18:52:10,,,,0,0,0,0,0,,,,0.0
s0004121,u000526,2025-12-20 16:38:25,mobile,paid_social,c040,,0,,,2025-12-20 16:38:40,,,,0,0,0,0,0,,,,0.0
s0004122,u001366,2025-12-06 21:27:15,web,referral,c010,,0,,,2025-12-06 21:27:37,,,,0,0,0,0,0,,,,0.0
s0004123,u001887,2026-01-16 10:55:12,mobile,email,c007,,0,,,2026-01-16 10:55:50,,,,0,0,0,0,0,,,,0.0
s0004124,u001335,2025-12-05 14:24:37,mobile,email,c002,,1,,,2025-12-05 14:24:54,,2025-12-05 14:25:40,,1,0,0,0,0,,,,46.0
s0004125,u000893,2026-01-04 21:17:52,web,email,c027,a,0,,,2026-01-04 21:19:15,,,,0,0,0,0,0,,,,0.0
s0004126,u000707,2025-11-14 01:37:14,web,search,c021,,0,,,2025-11-14 01:39:08,,,,0,0,0,0,0,,,,0.0
s0004127,u001504,2026-01-02 00:12:09,web,search,c027,b,0,,,2026-01-02 00:13:27,,2026-01-02 00:13:35,,1,0,0,0,0,,,,8.0
s0004128,u001979,2026-01-19 03:06:53,web,search,c017,b,0,2026-01-19 03:09:55,,2026-01-19 03:07:42,,2026-01-19 03:09:29,,1,1,0,0,0,26.0,,,133.0
s0004129,u000612,2026-01-11 08:21:42,mobile,organic,c014,,0,2026-01-11 08:24:53,2026-01-11 08:25:27,2026-01-11 08:23:01,2026-01-11 08:25:38,2026-01-11 08:23:51,2026-01-11 08:26:08,1,1,1,1,1,62.0,96.0,137.0,187.0
s0004130,u001217,2025-11-17 19:22:15,web,search,c036,b,0,,,2025-11-17 19:23:39,,2025-11-17 19:24:11,,1,0,0,0,0,,,,32.0
s0004131,u000941,2026-01-05 14:16:34,mobile,organic,c008,,0,,,2026-01-05 14:18:30,,2026-01-05 14:18:52,,1,0,0,0,0,,,,22.0
s0004132,u000542,2025-10-30 00:19:53,web,email,c032,a,0,,,2025-10-30 00:21:12,,2025-10-30 00:22:27,,1,0,0,0,0,,,,75.0
s0004133,u000892,2025-12-21 10:25:28,web,paid_social,c005,,0,,,2025-12-21 10:26:32,,2025-12-21 10:28:22,,1,0,0,0,0,,,,110.0
s0004134,,2025-11-21 05:36:43,mobile,organic,c016,,0,,,2025-11-21 05:37:32,,2025-11-21 05:39:14,,1,0,0,0,0,,,,102.0
s0004135,u001167,2025-12-19 17:18:12,web,paid_social,c002,b,0,2025-12-19 17:21:31,2025-12-19 17:22:46,2025-12-19 17:19:32,2025-12-19 17:23:39,2025-12-19 17:20:40,2025-12-19 17:23:49,1,1,1,1,1,51.0,126.0,189.0,257.0
s0004136,u000236,2025-11-27 13:02:02,mobile,paid_social,c001,,0,,,2025-11-27 13:03:44,,2025-11-27 13:05:32,,1,0,0,0,0,,,,108.0
s0004137,u001043,2025-10-22 06:05:15,web,email,c002,b,0,,,2025-10-22 06:07:00,,2025-10-22 06:08:22,,1,0,0,0,0,,,,82.0
s0004138,u001975,2025-11-11 06:08:00,mobile,organic,c011,,1,2025-11-11 06:10:02,2025-11-11 06:11:52,2025-11-11 06:08:20,2025-11-11 06:13:01,2025-11-11 06:08:38,,1,1,1,1,0,84.0,194.0,,281.0
s0004139,u000321,2025-10-25 06:07:49,mobile,paid_social,c038,,0,,,2025-10-25 06:09:12,,2025-10-25 06:10:09,,1,0,0,0,0,,,,57.0
s0004140,u000551,2025-11-28 21:28:45,web,organic,c015,a,0,,,2025-11-28 21:28:56,,,,0,0,0,0,0,,,,0.0
s0004141,u001587,2026-01-05 01:07:48,web,email,c025,,0,,,2026-01-05 01:08:26,,2026-01-05 01:08:42,,1,0,0,0,0,,,,16.0
s0004142,u001996,2025-12-26 20:38:56,mobile,email,c028,,1,,,2025-12-26 20:40:24,,,,0,0,0,0,0,,,,0.0
s0004143,u002103,2025-12-31 10:37:35,web,organic,c036,,0,2025-12-31 10:40:34,2025-12-31 10:42:22,2025-12-31 10:38:12,2025-12-31 10:42:46,2025-12-31 10:39:09,2025-12-31 10:44:28,1,1,1,1,1,85.0,193.0,319.0,376.0
s0004144,u000265,2026-01-02 02:07:38,web,organic,c037,,0,,,2026-01-02 02:09:34,,,,0,0,0,0,0,,,,0.0
s0004145,u000527,2025-11-23 21:57:57,mobile,organic,c002,,0,,,2025-11-23 21:58:03,,,,0,0,0,0,0,,,,0.0
s0004146,u002165,2025-12-05 23:35:30,web,search,c009,b,0,,,2025-12-05 23:36:05,,2025-12-05 23:37:42,,1,0,0,0,0,,,,97.0
s0004147,,2025-12-06 04:49:50,mobile,organic,c031,,0,,,2025-12-06 04:51:22,,2025-12-06 04:52:26,,1,0,0,0,0,,,,64.0
s0004148,u001834,2025-10-31 15:06:23,web,email,c032,a,0,,,2025-10-31 15:07:28,,,,0,0,0,0,0,,,,0.0
s0004149,u000032,2025-12-14 06:33:47,mobile,search,c040,,0,,,2025-12-14 06:34:03,,2025-12-14 06:35:23,,1,0,0,0,0,,,,80.0
s0004150,u000256,2025-12-25 06:09:52,mobile,search,c030,,0,2025-12-25 06:11:51,2025-12-25 06:12:07,2025-12-25 06:09:59,2025-12-25 06:13:09,2025-12-25 06:10:31,2025-12-25 06:15:08,1,1,1,1,1,80.0,96.0,277.0,309.0
s0004151,u000450,2025-12-15 10:15:59,web,paid_social,c022,b,0,2025-12-15 10:17:54,,2025-12-15 10:16:34,,2025-12-15 10:17:47,,1,1,0,0,0,7.0,,,80.0
s0004152,u000190,2025-12-27 13:51:45,mobile,paid_social,c015,,0,,,2025-12-27 13:53:07,,2025-12-27 13:54:45,,1,0,0,0,0,,,,98.0
s0004153,u001960,2025-11-01 03:22:52,web,organic,c019,,1,,,2025-11-01 03:24:06,,,,0,0,0,0,0,,,,0.0
s0004154,u001768,2025-12-28 23:13:10,web,email,c001,,1,,,2025-12-28 23:14:37,,,,0,0,0,0,0,,,,0.0
s0004155,u000859,2025-11-09 04:09:31,mobile,paid_social,c028,,1,,,2025-11-09 04:11:20,,,,0,0,0,0,0,,,,0.0
s0004156,u000172,2026-01-08 08:31:19,mobile,organic,c002,,0,,,2026-01-08 08:33:13,,2026-01-08 08:33:41,,1,0,0,0,0,,,,28.0
s0004157,u000234,2025-11-12 11:37:40,mobile,organic,c026,,0,,,2025-11-12 11:39:01,,,,0,0,0,0,0,,,,0.0
s0004158,u000577,2025-12-04 17:16:46,mobile,paid_social,c025,,1,,,2025-12-04 17:18:34,,,,0,0,0,0,0,,,,0.0
s0004159,,2025-12-04 07:04:16,web,organic,c040,,0,,,2025-12-04 07:05:47,,2025-12-04 07:06:42,,1,0,0,0,0,,,,55.0
s0004160,,2025-11-14 15:17:34,mobile,organic,c034,,0,,,2025-11-14 15:18:16,,2025-11-14 15:19:30,,1,0,0,0,0,,,,74.0
s0004161,u001187,2025-11-22 23:52:07,mobile,search,c030,,1,,,2025-11-22 23:53:01,,2025-11-22 23:53:17,,1,0,0,0,0,,,,16.0
s0004162,u001997,2025-11-07 03:27:54,web,referral,c026,a,1,,,2025-11-07 03:29:29,,2025-11-07 03:31:20,,1,0,0,0,0,,,,111.0
s0004163,u002042,2025-12-11 17:59:37,web,paid_social,c012,a,1,,,2025-12-11 18:00:38,,2025-12-11 18:01:46,,1,0,0,0,0,,,,68.0
s0004164,u001689,2026-01-11 14:43:00,web,email,c031,a,0,2026-01-11 14:47:19,2026-01-11 14:48:14,2026-01-11 14:44:02,2026-01-11 14:48:59,2026-01-11 14:45:40,2026-01-11 14:49:36,1,1,1,1,1,99.0,154.0,236.0,334.0
s0004165,u000174,2025-11-18 22:26:54,web,organic,c023,a,1,,,2025-11-18 22:27:42,,,,0,0,0,0,0,,,,0.0
s0004166,u001958,2025-12-06 03:59:29,mobile,email,c021,,1,2025-12-06 04:01:41,,2025-12-06 04:00:21,,2025-12-06 04:01:31,,1,1,0,0,0,10.0,,,80.0
s0004167,,2026-01-07 00:14:17,web,search,c025,,0,,,2026-01-07 00:15:35,,,,0,0,0,0,0,,,,0.0
s0004168,u001232,2025-12-01 03:58:26,mobile,referral,c011,,0,,,2025-12-01 03:58:39,,2025-12-01 04:00:01,,1,0,0,0,0,,,,82.0
s0004169,u001319,2026-01-04 06:05:54,mobile,search,c011,,1,,,2026-01-04 06:07:51,,,,0,0,0,0,0,,,,0.0
s0004170,u001716,2025-11-30 14:46:47,mobile,paid_social,c002,,0,2025-11-30 14:52:00,2025-11-30 14:53:05,2025-11-30 14:48:37,2025-11-30 14:54:20,2025-11-30 14:50:08,2025-11-30 14:55:59,1,1,1,1,1,112.0,177.0,351.0,442.0
s0004171,u001304,2025-11-30 01:29:59,mobile,referral,c016,,0,2025-11-30 01:33:55,2025-11-30 01:35:01,2025-11-30 01:31:45,2025-11-30 01:36:04,2025-11-30 01:33:10,2025-11-30 01:37:49,1,1,1,1,1,45.0,111.0,279.0,364.0
s0004172,u000758,2025-11-04 14:12:52,mobile,referral,c033,,0,2025-11-04 14:14:27,2025-11-04 14:16:16,2025-11-04 14:13:29,2025-11-04 14:16:48,2025-11-04 14:14:11,2025-11-04 14:18:30,1,1,1,1,1,16.0,125.0,259.0,301.0
s0004173,u001534,2025-11-01 16:31:49,web,organic,c004,b,1,,,2025-11-01 16:33:41,,2025-11-01 16:34:01,,1,0,0,0,0,,,,20.0
s0004174,u001728,2025-12-15 11:24:32,mobile,organic,c019,,1,,,2025-12-15 11:25:56,,2025-12-15 11:27:05,,1,0,0,0,0,,,,69.0
s0004175,u000312,2026-01-03 21:36:59,mobile,paid_social,c035,,0,,,2026-01-03 21:37:08,,,,0,0,0,0,0,,,,0.0
s0004176,u001496,2025-11-02 15:03:14,mobile,organic,c036,,0,,,2025-11-02 15:04:37,,2025-11-02 15:05:41,,1,0,0,0,0,,,,64.0
s0004177,u000382,2026-01-11 08:22:44,mobile,organic,c038,,0,,,2026-01-11 08:22:53,,,,0,0,0,0,0,,,,0.0
s0004178,u001265,2025-11-22 17:45:23,web,organic,c015,a,0,,,2025-11-22 17:46:18,,2025-11-22 17:46:27,,1,0,0,0,0,,,,9.0
s0004179,,2025-11-28 17:07:54,mobile,search,c014,,0,2025-11-28 17:11:13,2025-11-28 17:12:59,2025-11-28 17:08:56,2025-11-28 17:14:11,2025-11-28 17:10:55,2025-11-28 17:15:09,1,1,1,1,1,18.0,124.0,254.0,373.0
s0004180,u002184,2026-01-09 22:35:43,mobile,paid_social,c012,,0,,,2026-01-09 22:37:23,,,,0,0,0,0,0,,,,0.0
s0004181,u001470,2026-01-10 02:34:35,web,organic,c017,a,0,,,2026-01-10 02:34:46,,2026-01-10 02:36:07,,1,0,0,0,0,,,,81.0
s0004182,u001034,2025-12-07 16:16:16,mobile,search,c027,,1,,,2025-12-07 16:17:16,,,,0,0,0,0,0,,,,0.0
s0004183,,2025-11-15 08:23:18,mobile,search,c028,,0,,,2025-11-15 08:24:30,,2025-11-15 08:24:57,,1,0,0,0,0,,,,27.0
s0004184,u001363,2025-11-05 21:57:55,mobile,referral,c025,,0,2025-11-05 22:01:07,2025-11-05 22:01:43,2025-11-05 21:59:39,2025-11-05 22:02:34,2025-11-05 22:00:44,2025-11-05 22:04:32,1,1,1,1,1,23.0,59.0,228.0,293.0
s0004185,u000275,2025-11-14 21:11:20,mobile,organic,c019,,0,,,2025-11-14 21:12:06,,2025-11-14 21:12:40,,1,0,0,0,0,,,,34.0
s0004186,u001122,2025-12-30 16:43:52,mobile,email,c029,,0,2025-12-30 16:48:13,2025-12-30 16:48:36,2025-12-30 16:45:11,2025-12-30 16:50:21,2025-12-30 16:46:30,2025-12-30 16:50:34,1,1,1,1,1,103.0,126.0,244.0,323.0
s0004187,u001575,2025-11-19 15:41:32,mobile,referral,c014,,0,,,2025-11-19 15:42:17,,2025-11-19 15:44:10,,1,0,0,0,0,,,,113.0
s0004188,u000574,2025-12-22 22:49:44,web,search,c004,b,0,2025-12-22 22:53:07,,2025-12-22 22:51:32,,2025-12-22 22:53:02,,1,1,0,0,0,5.0,,,95.0
s0004189,u001055,2025-11-08 00:12:35,web,paid_social,c039,,0,,,2025-11-08 00:14:02,,2025-11-08 00:14:51,,1,0,0,0,0,,,,49.0
s0004190,u000727,2025-12-03 12:08:38,web,organic,c004,a,1,,,2025-12-03 12:08:52,,2025-12-03 12:09:31,,1,0,0,0,0,,,,39.0
s0004191,u000355,2025-11-22 03:07:32,web,search,c035,a,0,,,2025-11-22 03:08:39,,2025-11-22 03:10:20,,1,0,0,0,0,,,,101.0
s0004192,u002154,2025-12-05 18:22:43,mobile,organic,c023,,0,,,2025-12-05 18:23:32,,2025-12-05 18:24:23,,1,0,0,0,0,,,,51.0
s0004193,,2025-12-11 17:39:28,mobile,paid_social,c040,,0,2025-12-11 17:42:25,,2025-12-11 17:41:04,,2025-12-11 17:41:19,,1,1,0,0,0,66.0,,,81.0
s0004194,u000863,2026-01-18 14:59:44,web,referral,c022,a,0,2026-01-18 15:03:45,2026-01-18 15:04:51,2026-01-18 15:01:42,2026-01-18 15:05:26,2026-01-18 15:02:18,,1,1,1,1,0,87.0,153.0,,224.0
s0004195,u000745,2026-01-10 10:20:58,web,organic,c003,,0,,,2026-01-10 10:22:48,,2026-01-10 10:24:26,,1,0,0,0,0,,,,98.0
s0004196,u001495,2025-12-23 01:38:51,mobile,search,c004,,1,2025-12-23 01:40:51,2025-12-23 01:42:42,2025-12-23 01:39:30,2025-12-23 01:43:04,2025-12-23 01:39:51,2025-12-23 01:43:29,1,1,1,1,1,60.0,171.0,218.0,239.0
s0004197,u000239,2025-11-04 06:39:43,web,paid_social,c004,,0,,,2025-11-04 06:41:08,,,,0,0,0,0,0,,,,0.0
s0004198,u001248,2026-01-12 03:40:40,web,search,c018,b,0,,,2026-01-12 03:41:43,,2026-01-12 03:43:15,,1,0,0,0,0,,,,92.0
s0004199,u000507,2026-01-09 18:33:43,mobile,search,c031,,1,,,2026-01-09 18:34:57,,2026-01-09 18:36:31,,1,0,0,0,0,,,,94.0
s0004200,,2026-01-09 05:51:20,mobile,search,c026,,0,,,2026-01-09 05:51:29,,2026-01-09 05:52:34,,1,0,0,0,0,,,,65.0
s0004201,u001726,2025-12-03 13:15:09,web,paid_social,c033,a,1,,,2025-12-03 13:16:48,,,,0,0,0,0,0,,,,0.0
s0004202,u001667,2025-11-05 19:18:09,web,organic,c022,b,0,,,2025-11-05 19:18:48,,,,0,0,0,0,0,,,,0.0
s0004203,,2025-12-28 08:05:13,web,search,c005,,0,,,2025-12-28 08:05:26,,2025-12-28 08:05:50,,1,0,0,0,0,,,,24.0
s0004204,u000178,2025-11-25 09:46:07,web,search,c008,,1,2025-11-25 09:50:39,2025-11-25 09:50:51,2025-11-25 09:47:24,2025-11-25 09:51:12,2025-11-25 09:49:22,2025-11-25 09:52:56,1,1,1,1,1,77.0,89.0,214.0,332.0
s0004205,u001009,2025-11-21 10:50:37,web,organic,c007,,1,,,2025-11-21 10:52:33,,,,0,0,0,0,0,,,,0.0
s0004206,u000782,2025-11-25 14:39:55,web,search,c038,,0,,,2025-11-25 14:40:57,,2025-11-25 14:41:57,,1,0,0,0,0,,,,60.0
s0004207,u001594,2025-12-10 18:10:06,web,search,c033,a,0,,,2025-12-10 18:10:46,,2025-12-10 18:11:02,,1,0,0,0,0,,,,16.0
s0004208,u001567,2025-11-20 10:58:36,web,paid_social,c002,b,1,2025-11-20 11:01:39,2025-11-20 11:02:23,2025-11-20 10:59:53,2025-11-20 11:03:54,2025-11-20 11:00:27,2025-11-20 11:05:44,1,1,1,1,1,72.0,116.0,317.0,351.0
s0004209,,2025-12-22 12:48:16,mobile,search,c009,,0,,,2025-12-22 12:49:07,,,,0,0,0,0,0,,,,0.0
s0004210,u000355,2025-12-18 17:39:34,web,search,c011,a,0,,,2025-12-18 17:40:21,,,,0,0,0,0,0,,,,0.0
s0004211,u000714,2025-12-06 05:43:09,web,email,c029,a,0,,,2025-12-06 05:44:44,,,,0,0,0,0,0,,,,0.0
s0004212,u001108,2025-10-26 07:09:30,web,search,c003,a,1,,,2025-10-26 07:10:47,,2025-10-26 07:11:20,,1,0,0,0,0,,,,33.0
s0004213,u000558,2026-01-13 17:30:30,web,search,c040,,0,,,2026-01-13 17:31:17,,,,0,0,0,0,0,,,,0.0
s0004214,u000700,2025-11-27 11:50:24,mobile,search,c012,,0,,,2025-11-27 11:51:03,,,,0,0,0,0,0,,,,0.0
s0004215,,2025-11-30 21:23:42,web,search,c035,,0,,,2025-11-30 21:25:24,,2025-11-30 21:26:16,,1,0,0,0,0,,,,52.0
s0004216,u000143,2025-12-01 11:36:22,mobile,email,c028,,0,,,2025-12-01 11:36:40,,2025-12-01 11:37:00,,1,0,0,0,0,,,,20.0
s0004217,u001323,2025-11-23 07:02:11,mobile,paid_social,c016,,0,2025-11-23 07:07:02,,2025-11-23 07:03:51,,2025-11-23 07:05:27,,1,1,0,0,0,95.0,,,191.0
s0004218,u002194,2025-12-21 03:41:09,web,organic,c001,a,1,,,2025-12-21 03:42:51,,2025-12-21 03:43:39,,1,0,0,0,0,,,,48.0
s0004219,u002095,2025-10-22 16:38:18,mobile,search,c023,,1,,,2025-10-22 16:38:44,,2025-10-22 16:39:06,,1,0,0,0,0,,,,22.0
s0004220,u002045,2026-01-08 01:21:14,web,organic,c002,a,0,,,2026-01-08 01:22:53,,,,0,0,0,0,0,,,,0.0
s0004221,u001450,2025-10-30 15:50:40,web,paid_social,c029,a,0,,,2025-10-30 15:51:12,,,,0,0,0,0,0,,,,0.0
s0004222,u001645,2026-01-19 09:57:27,web,referral,c009,a,0,,,2026-01-19 09:59:21,,,,0,0,0,0,0,,,,0.0
s0004223,u000142,2025-12-16 23:14:04,mobile,paid_social,c039,,0,2025-12-16 23:17:22,2025-12-16 23:18:20,2025-12-16 23:14:34,2025-12-16 23:20:12,2025-12-16 23:16:14,2025-12-16 23:20:30,1,1,1,1,1,68.0,126.0,256.0,356.0
s0004224,u000443,2025-10-27 09:40:06,mobile,search,c002,,0,,,2025-10-27 09:41:07,,2025-10-27 09:42:33,,1,0,0,0,0,,,,86.0
s0004225,u001554,2025-12-11 01:26:24,mobile,organic,c014,,0,,,2025-12-11 01:27:56,,,,0,0,0,0,0,,,,0.0
s0004226,,2025-11-20 06:12:03,mobile,organic,c016,,0,,,2025-11-20 06:12:14,,2025-11-20 06:13:17,,1,0,0,0,0,,,,63.0
s0004227,u001999,2026-01-15 05:08:58,mobile,search,c031,,1,,,2026-01-15 05:10:18,,,,0,0,0,0,0,,,,0.0
s0004228,u001388,2025-12-28 10:23:36,web,email,c010,a,0,2025-12-28 10:26:14,2025-12-28 10:27:16,2025-12-28 10:24:11,2025-12-28 10:27:22,2025-12-28 10:25:30,2025-12-28 10:28:43,1,1,1,1,1,44.0,106.0,193.0,272.0
s0004229,u000240,2025-12-06 01:43:40,mobile,search,c032,,0,2025-12-06 01:47:42,,2025-12-06 01:43:48,,2025-12-06 01:45:47,,1,1,0,0,0,115.0,,,234.0
s0004230,u002126,2025-11-29 02:53:43,web,referral,c013,b,0,,,2025-11-29 02:54:46,,,,0,0,0,0,0,,,,0.0
s0004231,u000700,2026-01-19 01:39:10,mobile,search,c004,,0,2026-01-19 01:41:12,,2026-01-19 01:40:09,,2026-01-19 01:41:06,,1,1,0,0,0,6.0,,,63.0
s0004232,u000094,2025-12-20 12:07:32,web,organic,c034,b,0,,,2025-12-20 12:08:09,,,,0,0,0,0,0,,,,0.0
s0004233,u001691,2025-12-06 16:39:51,web,paid_social,c008,,1,,,2025-12-06 16:40:06,,,,0,0,0,0,0,,,,0.0
s0004234,,2025-11-26 06:08:07,web,organic,c018,,0,2025-11-26 06:10:03,2025-11-26 06:11:00,2025-11-26 06:08:37,2025-11-26 06:11:09,2025-11-26 06:08:55,,1,1,1,1,0,68.0,125.0,,152.0
s0004235,u000664,2025-11-19 15:40:30,web,organic,c025,b,1,,,2025-11-19 15:41:06,,,,0,0,0,0,0,,,,0.0
s0004236,u001490,2025-12-23 22:16:55,mobile,organic,c001,,0,,,2025-12-23 22:17:44,,,,0,0,0,0,0,,,,0.0
s0004237,u002124,2025-12-13 08:24:31,web,search,c026,b,0,,,2025-12-13 08:26:23,,2025-12-13 08:28:16,,1,0,0,0,0,,,,113.0
s0004238,u001996,2026-01-05 18:39:19,web,organic,c022,a,1,,,2026-01-05 18:39:56,,,,0,0,0,0,0,,,,0.0
s0004239,u000360,2025-12-10 06:16:02,mobile,referral,c032,,0,,,2025-12-10 06:17:43,,,,0,0,0,0,0,,,,0.0
s0004240,u000387,2025-12-12 20:24:43,mobile,email,c005,,1,,,2025-12-12 20:25:29,,,,0,0,0,0,0,,,,0.0
s0004241,u001780,2025-12-03 09:39:58,mobile,paid_social,c036,,1,,,2025-12-03 09:41:44,,,,0,0,0,0,0,,,,0.0
s0004242,u000698,2025-12-29 01:50:14,mobile,search,c003,,0,,,2025-12-29 01:51:52,,2025-12-29 01:52:42,,1,0,0,0,0,,,,50.0
s0004243,u000172,2025-11-27 18:57:33,web,organic,c038,,0,,,2025-11-27 18:58:45,,2025-11-27 18:59:41,,1,0,0,0,0,,,,56.0
s0004244,u001294,2026-01-06 02:45:56,web,paid_social,c014,a,0,,,2026-01-06 02:46:18,,2026-01-06 02:46:55,,1,0,0,0,0,,,,37.0
s0004245,u001446,2025-11-19 20:59:34,web,organic,c003,,0,,,2025-11-19 21:00:41,,2025-11-19 21:02:08,,1,0,0,0,0,,,,87.0
s0004246,u002200,2025-12-22 18:38:46,web,search,c011,,0,,,2025-12-22 18:40:07,,2025-12-22 18:40:32,,1,0,0,0,0,,,,25.0
s0004247,,2026-01-09 19:23:35,web,organic,c020,,0,,,2026-01-09 19:23:53,,,,0,0,0,0,0,,,,0.0
s0004248,u001760,2025-12-29 15:46:32,mobile,search,c005,,0,,,2025-12-29 15:47:07,,2025-12-29 15:48:32,,1,0,0,0,0,,,,85.0
s0004249,u001176,2025-11-21 06:36:35,web,search,c012,,0,,,2025-11-21 06:36:56,,,,0,0,0,0,0,,,,0.0
